job_id,skill_id
58084,4
58084,1
58084,18
58084,62
58104,1
58104,13
58104,4
58234,0
58248,0
58257,1
58257,18
58257,62
58258,1
58258,31
58258,30
58258,144
58258,7
58258,186
58258,13
58258,0
58276,0
58276,1
58276,8
58277,0
58307,4
58321,0
58321,1
58321,8
58370,1
58424,1
58424,0
58472,1
58472,5
58472,0
58472,7
58472,186
58554,1
58554,33
58554,12
58557,1
58557,4
58557,13
58565,1
58565,5
58565,0
58565,2
58565,29
58581,7
58581,186
58649,1
58649,31
58677,1
58677,5
58677,15
58677,2
58677,0
58677,4
58677,3
58716,1
58716,0
58716,22
58774,0
58774,2
58774,18
58774,62
58798,0
58798,1
58830,1
58830,0
58830,3
58830,29
58830,26
58863,1
58863,0
58863,2
58898,0
58898,1
58898,4
58898,3
58935,0
58947,0
58947,2
59046,5
59046,7
59046,186
59046,1
59046,0
59046,26
59046,4
59046,9
59059,0
59059,1
59108,4
59108,2
59150,1
59193,1
59193,0
59245,1
59277,0
59277,1
59313,5
59313,1
59314,1
59314,5
59319,0
59343,0
59343,1
59343,5
59422,1
59422,5
59422,0
59445,0
59445,2
59445,1
59449,6
59449,5
59449,0
59464,5
59464,1
59479,13
59479,31
59479,1
59479,12
59610,12
59610,1
59610,4
59610,2
59658,0
59658,1
59658,5
59658,15
59668,18
59668,62
59668,1
59668,17
59728,26
59728,13
59728,1
59728,0
59732,0
59732,5
59732,1
59732,4
59732,3
59761,0
59761,1
59761,28
59766,1
59766,0
59805,0
59805,2
59805,4
59805,1
59805,26
59828,14
59828,4
59828,19
59828,3
59828,9
59844,0
59844,16
59844,23
59888,0
59888,1
59897,1
59897,5
59897,0
59917,4
59917,3
59917,1
59917,2
59917,0
59917,24
59917,6
59930,1
59930,5
59930,0
59930,4
59930,13
59948,0
59948,1
59948,29
59955,0
59955,26
59969,0
60022,1
60022,0
60032,1
60032,5
60032,0
60038,0
60038,1
60038,14
60104,5
60104,0
60104,1
60104,3
60104,4
60104,13
60116,1
60116,3
60116,0
60233,0
60240,1
60240,0
60240,2
60294,1
60294,0
60294,3
60327,1
60373,1
60380,0
60380,9
60380,7
60380,186
60452,0
60452,16
60472,0
60479,16
60479,0
60479,1
60479,18
60479,62
60503,0
60548,1
60548,0
60548,5
60553,1
60553,0
60553,6
60555,8
60555,0
60568,0
60584,0
60592,0
60594,14
60594,0
60621,1
60621,0
60624,0
60624,20
60624,30
60624,144
60624,12
60632,1
60632,0
60650,0
60650,1
60650,4
60679,0
60679,1
60679,3
60702,5
60702,1
60702,0
60709,20
60724,0
60724,1
60732,0
60732,1
60758,1
60758,2
60799,0
60825,0
60825,5
60825,1
60850,5
60850,4
60850,1
60879,0
60879,4
60879,1
60879,5
60930,1
60930,4
60930,0
60930,2
60989,1
60992,0
60998,0
61040,5
61040,1
61068,0
61068,1
61068,5
61068,3
61072,4
61072,3
61072,1
61072,2
61072,0
61072,24
61072,6
61119,1
61132,0
61132,5
61143,1
61143,0
61143,4
61143,14
61177,0
61177,7
61177,186
61177,1
61266,0
61285,0
61285,23
61396,1
61396,5
61428,8
61453,0
61453,1
61495,0
61495,1
61532,2
61532,0
61532,4
61532,13
61532,1
61556,0
61556,14
61556,1
61600,0
61602,7
61602,186
61602,1
61642,6
61642,0
61642,2
61642,18
61642,62
61642,12
61642,25
61642,4
61642,1
61684,0
61684,23
61728,0
61742,0
61777,1
61777,0
61792,3
61792,0
61792,1
61792,4
61883,0
61883,2
61883,1
61883,4
61883,6
61883,3
61893,1
61893,0
61901,5
61901,1
61901,0
61901,3
61901,4
61901,13
61901,22
61907,1
61907,0
61931,7
61931,186
61948,1
61948,0
62101,1
62101,3
62101,8
62101,0
62101,2
62109,0
62109,1
62109,5
62112,2
62112,4
62112,12
62112,1
62112,18
62112,62
62161,1
62161,7
62161,186
62161,0
62185,1
62185,0
62185,4
62185,2
62203,1
62203,4
62211,1
62211,26
62211,8
62213,0
62213,1
62213,5
62309,0
62309,14
62309,1
62360,1
62391,1
62391,3
62514,1
62514,0
62577,0
62577,1
62624,4
62624,1
62628,0
62628,1
62629,0
62682,5
62682,1
62682,0
62682,4
62691,0
62691,1
62691,4
62691,3
62691,8
62699,4
62699,1
62699,0
62699,2
62720,5
62720,1
62817,0
62859,1
62859,0
62900,0
62900,1
62900,4
62900,3
62900,26
62968,1
62977,1
63024,1
63024,0
63084,4
63084,1
63106,0
63108,3
63146,0
63146,1
63146,5
63154,9
63154,10
63154,11
63168,22
63168,0
63176,17
63176,0
63176,4
63303,0
63303,16
63303,14
63303,1
63303,5
63303,7
63303,186
63314,1
63314,0
63319,0
63336,4
63336,1
63336,7
63336,186
63352,0
63352,5
63352,1
63410,1
63410,0
63497,7
63497,186
63497,1
63510,0
63513,0
63513,1
63513,4
63547,26
63547,1
63634,0
63634,7
63634,186
63652,1
63652,4
63652,2
63652,0
63697,0
63711,0
63711,1
63711,4
63711,5
63711,18
63711,62
63738,1
63738,0
63832,1
63832,2
63873,0
63883,0
63944,0
63946,1
63946,7
63946,186
63946,5
63960,1
63960,5
63960,0
63960,4
63960,13
63960,14
63971,3
63980,0
63980,1
64056,0
64160,1
64184,0
64184,1
64233,0
64307,3
64307,1
64307,14
64349,0
64349,2
64349,1
64362,8
64362,1
64389,5
64389,1
64389,4
64389,0
64405,1
64405,0
64451,2
64460,0
64460,5
64488,0
64488,16
64488,14
64488,1
64488,4
64488,5
64488,20
64498,0
64498,5
64498,1
64567,1
64583,0
64635,8
64635,0
64635,7
64635,186
64778,7
64778,186
64778,5
64778,1
64849,1
64849,0
64849,18
64849,62
64849,4
64849,39
64977,1
64977,0
64984,0
64984,1
65007,0
65057,1
65098,1
65098,5
65152,0
65152,5
65178,0
65178,1
65179,8
65196,8
65196,0
65203,5
65203,1
65240,1
65240,0
65240,6
65240,2
65243,3
65296,0
65316,0
65341,8
65341,1
65341,0
65357,28
65405,0
65405,5
65405,1
65464,1
65464,5
65464,0
65464,4
65464,26
65464,31
65464,30
65464,144
65501,1
65501,2
65512,7
65512,186
65512,0
65512,5
65512,1
65533,1
65533,4
65544,0
65544,1
65544,6
65600,0
65600,1
65600,5
65617,0
65617,3
65617,1
65629,1
65629,5
65629,4
65753,5
65753,1
65753,0
65754,7
65754,186
65754,23
65761,0
65774,1
65774,9
65774,4
65774,2
65816,1
65826,7
65826,186
65826,15
65839,0
65914,1
65914,4
65993,8
66022,0
66046,0
66046,1
66054,3
66054,1
66054,4
66054,0
66103,0
66103,5
66103,1
66147,4
66147,3
66147,1
66147,2
66147,0
66147,24
66147,6
66166,0
66166,1
66166,5
66166,9
66178,9
66178,8
66208,0
66208,1
66208,5
66254,0
66264,1
66264,0
66378,1
66378,0
66456,0
66483,1
66483,5
66537,0
66537,1
66537,7
66537,186
66537,5
66537,12
66603,1
66603,5
66603,0
66630,1
66630,3
66630,4
66630,6
66630,2
66630,18
66630,62
66648,1
66648,0
66648,2
66665,4
66665,3
66665,1
66665,2
66665,0
66665,24
66665,6
66753,0
66786,1
66844,0
66844,2
66912,2
66912,0
66912,1
66950,0
66950,1
66951,0
66951,1
66951,8
67066,4
67066,3
67066,1
67066,8
67066,0
67084,3
67107,32
67130,1
67130,0
67130,3
67168,0
67168,8
67176,0
67176,1
67294,26
67294,0
67294,1
67294,5
67308,0
67362,1
67362,7
67362,186
67362,5
67362,0
67362,14
67362,4
67362,13
67362,10
67404,0
67404,1
67414,0
67439,0
67507,0
67507,1
67507,5
67507,3
67509,1
67509,13
67509,4
67509,5
67519,0
67519,1
67575,0
67601,2
67605,0
67605,16
67605,1
67615,1
67615,0
67636,0
67636,2
67636,14
67636,5
67636,1
67641,3
67641,1
67643,0
67713,1
67718,3
67718,4
67718,1
67718,6
67718,0
67718,18
67718,62
67719,4
67719,3
67719,1
67719,2
67719,0
67719,24
67719,6
67724,32
67724,1
67724,0
67795,1
67795,0
67898,0
67898,1
67898,5
67956,5
67956,0
67956,1
67956,3
67956,4
67956,13
67960,0
67988,1
67988,0
68038,1
68038,0
68088,7
68088,186
68088,5
68088,1
68096,0
68118,0
68120,0
68125,1
68125,5
68125,0
68146,4
68146,3
68146,1
68146,0
68147,1
68147,0
68184,8
68249,0
68343,2
68343,1
68343,4
68343,14
68364,0
68407,0
68407,1
68412,1
68428,3
68428,0
68428,4
68506,0
68506,23
68550,1
68550,0
68593,0
68660,0
68660,1
68660,5
68660,22
68660,42
68660,14
68715,3
68715,0
68736,0
68736,5
68736,1
68756,1
68758,1
68758,10
68758,11
68758,9
68758,0
68758,2
68763,0
68763,1
68766,1
68766,0
68766,6
68766,4
68778,1
68778,6
68790,0
68839,1
68839,5
68839,3
68842,1
68842,20
68842,0
68842,5
68842,6
68842,30
68842,144
68845,1
68845,4
68845,3
68845,0
68865,1
68865,0
68865,4
68865,3
68865,32
68866,1
68892,1
68892,0
68933,5
68933,1
68933,7
68933,186
68955,8
68955,1
68955,5
68955,0
68991,5
69025,2
69025,1
69037,0
69037,1
69037,5
69037,2
69065,4
69065,0
69067,1
69088,8
69109,0
69109,4
69109,9
69131,0
69131,1
69131,6
69131,8
69194,0
69194,1
69194,5
69195,6
69195,5
69195,1
69195,26
69195,31
69220,0
69220,1
69262,7
69262,186
69345,8
69357,0
69376,3
69376,1
69418,12
69418,1
69418,8
69431,1
69431,0
69463,1
69463,3
69463,0
69476,0
69476,26
69501,1
69501,38
69566,26
69579,1
69579,0
69742,1
69759,1
69795,0
69795,1
69795,5
69795,11
69795,10
69840,0
69840,1
69840,5
69869,4
69869,1
69886,1
69932,1
69932,6
69932,5
69932,0
69932,7
69932,186
70066,4
70066,3
70066,1
70078,0
70133,1
70133,10
70133,11
70133,9
70142,15
70142,1
70142,5
70142,7
70142,186
70188,0
70188,1
70188,3
70244,0
70244,1
70244,4
70244,16
70302,4
70302,1
70302,0
70332,5
70332,1
70332,0
70354,1
70354,5
70354,0
70428,0
70428,5
70428,7
70428,186
70428,1
70457,15
70457,7
70457,186
70457,1
70457,9
70457,5
70457,13
70457,0
70468,0
70468,7
70468,186
70468,1
70468,5
70568,1
70568,0
70568,6
70625,7
70625,186
70625,0
70639,1
70639,4
70639,2
70668,0
70668,3
70668,4
70669,1
70703,1
70708,0
70708,1
70711,1
70711,0
70711,18
70711,62
70766,8
70766,0
70776,1
70776,5
70776,0
70792,0
70843,1
70858,1
70858,13
70858,12
70859,1
70859,44
70859,5
70859,29
70859,8
70877,1
70889,0
70889,5
70889,1
70889,4
70889,10
70892,0
70909,0
70909,1
70945,0
70951,4
70951,9
70951,10
71018,1
71018,5
71077,4
71099,1
71223,4
71223,3
71223,1
71223,2
71223,0
71223,24
71223,6
71249,1
71249,6
71296,0
71296,5
71296,1
71300,1
71306,8
71306,2
71322,0
71387,1
71387,3
71387,0
71390,4
71390,18
71390,62
71390,0
71391,0
71391,2
71434,5
71434,1
71440,0
71440,23
71440,1
71448,1
71448,0
71448,5
71502,1
71508,0
71526,0
71526,1
71555,1
71555,0
71568,1
71658,26
71659,1
71659,0
71659,3
71659,4
71659,6
71659,2
71659,18
71659,62
71670,0
71670,1
71678,0
71678,1
71744,1
71744,0
71749,0
71779,8
71796,0
71817,0
71833,0
71842,1
71842,0
71865,0
71865,2
71865,1
71865,5
71865,4
71865,13
71865,3
71865,8
71890,6
71891,0
71904,1
71904,3
71904,4
71904,30
71904,144
71904,8
71984,0
71984,1
72087,0
72087,1
72090,0
72090,1
72140,0
72140,5
72140,1
72336,0
72416,16
72416,0
72429,32
72429,10
72429,9
72429,0
72495,0
72495,1
72513,1
72698,5
72698,1
72698,15
72704,4
72704,16
72704,0
72734,5
72734,1
72734,4
72734,3
72734,7
72734,186
72734,15
72785,0
72790,5
72790,1
72794,0
72813,5
72813,0
72813,7
72813,186
72816,0
72816,1
72846,2
72846,12
72846,1
72852,0
72868,1
72868,0
72868,2
72926,0
72926,1
72926,5
72971,1
72971,4
72971,13
72971,3
72971,0
72979,0
72980,1
73003,0
73003,1
73311,0
73311,20
73311,5
73311,1
73326,5
73326,1
73326,15
73347,0
73347,1
73347,4
73371,1
73371,6
73371,0
73371,18
73371,62
73392,0
73392,1
73447,1
73447,5
73491,0
73491,1
73491,9
73496,0
73496,22
73496,10
73496,9
73496,1
73497,0
73517,1
73517,4
73517,7
73517,186
73542,0
73603,0
73603,16
73603,1
73605,0
73605,16
73658,1
73658,4
73658,7
73658,186
73658,5
73796,0
73796,1
73809,0
73820,1
73820,0
73912,18
73912,62
73913,0
73913,1
73913,4
73913,14
73916,4
73916,3
73916,1
73916,2
73916,0
73916,6
74048,0
74048,28
74048,18
74048,62
74048,20
74048,1
74048,2
74052,1
74052,18
74052,62
74052,8
74091,5
74091,1
74098,1
74221,1
74221,4
74221,0
74221,8
74243,1
74243,13
74255,7
74255,186
74385,0
74385,1
74387,0
74387,2
74387,1
74387,5
74387,8
74387,4
74387,13
74387,3
74423,1
74423,8
74423,0
74453,8
74453,0
74453,2
74453,1
74453,4
74453,13
74461,0
74461,1
74461,3
74473,1
74473,4
74473,3
74473,0
74473,2
74473,18
74473,62
74486,0
74515,1
74537,4
74537,9
74537,13
74537,7
74537,186
74537,1
74547,0
74547,2
74616,5
74616,1
74616,0
74616,28
74621,0
74621,1
74621,5
74691,1
74691,8
74708,0
74711,1
74711,25
74738,5
74738,1
74738,0
74752,0
74787,0
74787,1
74868,8
74888,0
74888,1
74888,2
74933,1
74933,0
74986,0
74986,5
74986,1
75082,7
75082,186
75091,0
75102,14
75102,1
75135,5
75135,1
75136,0
75136,5
75145,1
75145,5
75146,1
75152,1
75152,39
75152,8
75152,4
75169,0
75169,1
75209,5
75209,1
75209,0
75223,1
75223,5
75223,0
75223,13
75250,7
75250,186
75250,0
75250,5
75250,4
75250,13
75250,1
75287,0
75287,1
75287,5
75287,7
75287,186
75321,0
75352,16
75352,0
75352,1
75354,1
75354,3
75361,8
75361,1
75361,0
75361,19
75362,1
75362,0
75362,2
75362,10
75362,14
75398,0
75398,1
75398,5
75456,0
75460,0
75564,0
75564,5
75564,1
75575,4
75575,1
75575,0
75583,1
75583,5
75589,1
75589,39
75597,0
75597,8
75791,0
75791,1
75791,20
75857,0
75873,1
75962,11
76004,1
76004,5
76004,4
76004,0
76036,1
76036,0
76036,8
76052,0
76052,6
76052,1
76104,23
76123,0
76123,1
76123,4
76123,9
76261,1
76261,0
76288,9
76288,14
76288,4
76288,1
76288,25
76288,0
76288,18
76288,62
76288,44
76288,5
76315,36
76315,1
76315,15
76315,8
76315,37
76330,1
76330,0
76394,5
76394,1
76394,0
76394,2
76455,1
76455,5
76455,0
76455,4
76455,3
76458,1
76464,1
76589,4
76589,1
76611,1
76611,5
76649,0
76701,0
76701,5
76701,1
76717,0
76727,8
76727,0
76744,2
76864,1
76864,5
76864,0
76903,2
76903,0
76903,3
76903,1
76903,8
76906,1
76906,5
76906,0
76906,7
76906,186
76961,1
76961,6
77012,0
77016,1
77025,0
77028,1
77053,0
77080,36
77087,0
77087,1
77097,1
77103,0
77226,4
77226,1
77226,0
77237,1
77319,7
77319,186
77319,5
77319,1
77345,0
77345,1
77360,1
77360,3
77368,1
77368,3
77368,0
77405,0
77410,1
77410,0
77436,0
77436,1
77443,1
77443,0
77464,1
77464,5
77464,0
77469,3
77469,0
77517,0
77517,1
77517,5
77524,0
77530,1
77530,4
77530,3
77530,14
77530,7
77530,186
77530,0
77530,5
77530,18
77530,62
77609,0
77609,2
77617,0
77617,20
77642,5
77648,1
77648,5
77698,2
77698,0
77698,1
77698,4
77698,9
77698,3
77700,1
77700,4
77700,0
77700,3
77700,26
77700,13
77734,1
77734,0
77778,1
77792,1
77824,0
77852,1
77852,5
77852,8
77917,1
77917,0
77950,1
77966,0
77966,1
77967,45
77990,0
78018,14
78018,1
78018,4
78018,9
78022,4
78022,3
78022,1
78022,0
78022,8
78027,0
78044,0
78044,1
78044,2
78044,6
78046,1
78046,0
78070,7
78070,186
78070,5
78070,1
78111,0
78162,44
78162,1
78182,0
78182,1
78278,1
78278,0
78314,0
78314,1
78327,0
78365,1
78365,9
78365,11
78365,10
78365,16
78405,0
78405,1
78405,8
78439,0
78439,4
78439,1
78458,1
78496,1
78496,0
78496,18
78496,62
78542,1
78542,0
78542,2
78542,4
78586,0
78593,1
78606,1
78606,5
78606,0
78649,4
78649,1
78656,8
78656,1
78656,3
78711,1
78711,5
78712,0
78727,25
78727,9
78727,0
78727,35
78770,0
78786,1
78786,0
78786,5
78786,7
78786,186
78789,1
78789,5
78799,0
78799,14
78799,16
78799,1
78799,20
78819,0
78819,1
78835,16
78835,1
78835,0
78835,8
78853,0
78853,1
78864,3
78914,0
78914,1
78914,5
78941,1
78941,5
78941,4
78941,12
78941,3
78941,8
78941,2
78964,0
79060,1
79109,0
79109,5
79109,1
79114,0
79114,27
79172,0
79172,1
79384,7
79384,186
79384,0
79400,1
79400,0
79400,9
79413,8
79424,1
79424,0
79424,7
79424,186
79434,1
79472,0
79472,1
79472,3
79495,1
79495,5
79495,0
79495,22
79524,0
79550,0
79550,6
79590,0
79651,4
79651,30
79651,144
79651,1
79651,14
79651,13
79732,2
79756,35
79761,0
79788,1
79789,0
79812,1
79812,0
79821,0
79858,1
79858,0
79866,4
79866,3
79866,1
79866,2
79866,0
79866,24
79866,6
79967,0
79967,1
80058,1
80058,20
80097,1
80097,0
80183,0
80183,5
80183,1
80199,1
80199,5
80199,0
80273,5
80273,1
80273,0
80273,7
80273,186
80273,4
80293,8
80314,0
80378,0
80383,0
80383,1
80476,4
80476,13
80476,1
80588,14
80588,13
80588,1
80588,5
80588,4
80613,3
80613,1
80613,5
80613,0
80613,15
80666,26
80666,13
80666,0
80666,30
80666,144
80666,11
80666,1
80666,6
80684,8
80692,0
80703,1
80703,5
80703,30
80703,144
80703,0
80703,13
80703,4
80703,2
80703,18
80703,62
80722,26
80788,0
80804,1
80804,5
80804,4
80804,0
80804,2
80849,7
80849,186
80849,22
80855,7
80855,186
80855,0
80879,0
80879,7
80879,186
80879,1
80879,5
80879,3
80901,1
80901,0
80910,1
80910,0
80910,3
80910,5
80953,1
80953,20
80953,12
80957,4
80957,13
80957,1
80957,5
80966,1
80966,0
81133,4
81149,46
81159,0
81214,1
81214,7
81214,186
81246,2
81246,4
81246,3
81246,1
81251,0
81369,1
81369,0
81371,0
81371,1
81371,5
81398,0
81398,1
81398,5
81411,1
81411,4
81411,3
81411,0
81542,18
81542,62
81542,7
81542,186
81542,5
81542,1
81575,0
81575,22
81575,1
81589,5
81589,1
81609,0
81609,1
81622,0
81622,1
81641,1
81641,4
81641,0
81692,4
81692,1
81706,0
81706,2
81731,1
81731,0
81731,17
81731,9
81778,8
81778,5
81778,1
81778,0
81852,1
81852,5
81866,0
81866,1
81877,4
81877,1
81933,0
81940,1
81944,26
82005,1
